sample1,SRR21833429
sample335,SRR21875908
sample336,SRR21875909
sample336,SRR21875909
sample337,SRR21875910
sample337,SRR21875910
sample338,SRR21875911
sample338,SRR21875911
sample339,SRR21875912
sample339,SRR21875912
sample340,SRR21875913
sample340,SRR21875913
sample341,SRR21875914
sample341,SRR21875914
sample342,SRR21875915
sample342,SRR21875915
sample343,SRR21875916
sample343,SRR21875916
sample344,SRR21875917
sample344,SRR21875917
sample345,SRR21875918
sample345,SRR21875918
sample346,SRR21875919
sample346,SRR21875919
sample347,SRR21875920
sample347,SRR21875920
sample348,SRR21875921
sample348,SRR21875921
sample349,SRR21875922
sample349,SRR21875922
sample350,SRR21875923
sample350,SRR21875923
sample351,SRR21875924
sample351,SRR21875924
sample352,SRR21875925
sample352,SRR21875925
sample353,SRR21875926
sample353,SRR21875926
sample354,SRR21875927
sample354,SRR21875927
sample355,SRR21875928
sample355,SRR21875928
sample356,SRR21875929
sample356,SRR21875929
sample357,SRR21875930
sample357,SRR21875930
sample358,SRR21875931
sample358,SRR21875931
sample359,SRR21875932
sample359,SRR21875932
sample360,SRR21875933
sample360,SRR21875933
sample361,SRR21875934
sample361,SRR21875934
sample362,SRR21875935
sample362,SRR21875935
sample363,SRR21875936
sample363,SRR21875936
sample364,SRR21875937
sample364,SRR21875937
sample365,SRR21875938
sample365,SRR21875938
sample366,SRR21875939
sample366,SRR21875939
sample367,SRR21875940
sample367,SRR21875940
sample368,SRR21875941
sample368,SRR21875941
sample369,SRR21875942
sample369,SRR21875942
sample370,SRR21875943
sample370,SRR21875943
sample371,SRR21875944
sample371,SRR21875944
sample372,SRR21875945
sample372,SRR21875945
sample373,SRR21875946
sample373,SRR21875946
sample374,SRR21875947
sample374,SRR21875947
sample375,SRR21875948
sample375,SRR21875948
sample376,SRR21875949
sample376,SRR21875949
sample377,SRR21875950
sample377,SRR21875950
sample378,SRR21875951
sample378,SRR21875951
sample379,SRR21875952
sample379,SRR21875952
sample380,SRR21875953
sample380,SRR21875953
sample381,SRR21875954
sample381,SRR21875954
sample382,SRR21875955
sample382,SRR21875955
sample383,SRR21875956
sample383,SRR21875956
sample384,SRR21875957
sample384,SRR21875957
sample385,SRR21875958
sample385,SRR21875958
sample386,SRR21875959
sample386,SRR21875959
sample387,SRR21875960
sample387,SRR21875960
sample388,SRR21875961
sample388,SRR21875961
sample389,SRR21875962
sample389,SRR21875962
sample390,SRR21875963
sample390,SRR21875963
sample391,SRR21875964
sample391,SRR21875964
sample392,SRR21875965
sample392,SRR21875965
sample393,SRR21875966
sample393,SRR21875966
sample394,SRR21875967
sample394,SRR21875967
sample395,SRR21875968
sample395,SRR21875968
sample396,SRR21875969
sample396,SRR21875969
sample397,SRR21875970
sample397,SRR21875970
sample398,SRR21875971
sample398,SRR21875971
sample399,SRR21875972
sample399,SRR21875972
sample400,SRR21875973
sample400,SRR21875973
sample401,SRR21875974
sample401,SRR21875974
sample402,SRR21875975
sample402,SRR21875975
sample403,SRR21875976
sample403,SRR21875976
sample404,SRR21875977
sample404,SRR21875977
sample405,SRR21875978
sample405,SRR21875978
sample406,SRR21875979
sample406,SRR21875979
sample407,SRR21875980
sample407,SRR21875980
sample408,SRR21875981
sample408,SRR21875981
sample409,SRR21875982
sample409,SRR21875982
sample410,SRR21875983
sample410,SRR21875983
sample411,SRR21875984
sample411,SRR21875984
sample412,SRR21875985
sample412,SRR21875985
sample413,SRR21875986
sample413,SRR21875986
sample414,SRR21875987
sample414,SRR21875987
sample415,SRR21875988
sample415,SRR21875988
sample416,SRR21875989
sample416,SRR21875989
sample417,SRR21875990
sample417,SRR21875990
sample418,SRR21875991
sample418,SRR21875991
sample419,SRR21875992
sample419,SRR21875992
sample420,SRR21875993
sample420,SRR21875993
sample421,SRR21875994
sample421,SRR21875994
sample422,SRR21875995
sample422,SRR21875995
sample423,SRR21875996
sample423,SRR21875996
sample424,SRR21875997
sample424,SRR21875997
sample425,SRR21875998
sample425,SRR21875998
sample426,SRR21875999
sample426,SRR21875999
sample427,SRR21876000
sample427,SRR21876000
sample428,SRR21876001
sample428,SRR21876001
sample429,SRR21876002
sample429,SRR21876002
sample430,SRR21876003
sample430,SRR21876003
sample431,SRR21876004
sample431,SRR21876004
sample432,SRR21876005
sample432,SRR21876005
sample433,SRR21876006
sample433,SRR21876006
sample434,SRR21876007
sample434,SRR21876007
sample435,SRR21876008
sample435,SRR21876008
sample436,SRR21876009
sample436,SRR21876009
sample437,SRR21876010
sample437,SRR21876010
sample438,SRR21876011
sample438,SRR21876011
sample439,SRR21876012
sample439,SRR21876012
sample440,SRR21876013
sample440,SRR21876013
sample441,SRR21876014
sample441,SRR21876014
sample442,SRR21876015
sample442,SRR21876015
sample443,SRR21876016
sample443,SRR21876016
sample444,SRR21876017
sample444,SRR21876017
sample445,SRR21876018
sample445,SRR21876018
sample446,SRR21876019
sample446,SRR21876019
sample447,SRR21876020
sample447,SRR21876020
sample448,SRR21876021
sample448,SRR21876021
sample449,SRR21876022
sample449,SRR21876022
sample450,SRR21876023
sample450,SRR21876023
sample451,SRR21876024
sample451,SRR21876024
sample452,SRR21876025
sample452,SRR21876025
sample453,SRR21876026
sample453,SRR21876026
sample454,SRR21876027
sample454,SRR21876027
sample455,SRR21876028
sample455,SRR21876028
sample456,SRR21876029
sample456,SRR21876029
sample457,SRR21876030
sample457,SRR21876030
sample458,SRR21876031
sample458,SRR21876031
sample459,SRR21876032
sample459,SRR21876032
sample460,SRR21876033
sample460,SRR21876033
sample461,SRR21876034
sample461,SRR21876034
sample462,SRR21876035
sample462,SRR21876035
sample463,SRR21876036
sample463,SRR21876036
sample464,SRR21876037
sample464,SRR21876037
sample465,SRR21876038
sample465,SRR21876038
sample466,SRR21876039
sample466,SRR21876039
sample467,SRR21876040
sample467,SRR21876040
sample468,SRR21876041
sample468,SRR21876041
sample469,SRR21876042
sample469,SRR21876042
sample470,SRR21876043
sample470,SRR21876043
sample471,SRR21876044
sample471,SRR21876044
sample472,SRR21876045
sample472,SRR21876045
sample473,SRR21876046
sample473,SRR21876046
sample474,SRR21876047
sample474,SRR21876047
sample475,SRR21876048
sample475,SRR21876048
sample476,SRR21876049
sample476,SRR21876049
sample477,SRR21876050
sample477,SRR21876050
sample478,SRR21876051
sample478,SRR21876051
sample479,SRR21876052
sample479,SRR21876052
sample480,SRR21876053
sample480,SRR21876053
sample481,SRR21876054
sample481,SRR21876054
sample482,SRR21876055
sample482,SRR21876055
sample483,SRR21876056
sample483,SRR21876056
sample484,SRR21876057
sample484,SRR21876057
sample485,SRR21876058
sample485,SRR21876058
sample486,SRR21876059
sample486,SRR21876059
sample487,SRR21876060
sample487,SRR21876060
sample488,SRR21876061
sample488,SRR21876061
sample489,SRR21876062
sample489,SRR21876062
sample490,SRR21876063
sample490,SRR21876063
sample491,SRR21876064
sample491,SRR21876064
sample492,SRR21876065
sample492,SRR21876065
sample493,SRR21876066
sample493,SRR21876066
sample494,SRR21876067
sample494,SRR21876067
sample495,SRR21876068
sample495,SRR21876068
sample496,SRR21876069
sample496,SRR21876069
sample497,SRR21876070
sample497,SRR21876070
sample498,SRR21876071
sample498,SRR21876071
sample499,SRR21876072
sample499,SRR21876072
sample500,SRR21876073
sample500,SRR21876073
sample501,SRR21876074
sample501,SRR21876074
sample502,SRR21876075
sample502,SRR21876075
sample503,SRR21876076
sample503,SRR21876076
sample504,SRR21876077
sample504,SRR21876077
sample505,SRR21876078
sample505,SRR21876078
sample506,SRR21876079
sample506,SRR21876079
sample507,SRR21876080
sample507,SRR21876080
sample508,SRR21876081
sample508,SRR21876081
sample509,SRR21876082
sample509,SRR21876082
sample510,SRR21876083
sample510,SRR21876083
sample511,SRR21876084
sample511,SRR21876084
sample512,SRR21876085
sample512,SRR21876085
sample513,SRR21876086
sample513,SRR21876086
sample514,SRR21876087
sample514,SRR21876087
sample515,SRR21876088
sample515,SRR21876088
sample516,SRR21876089
sample516,SRR21876089
sample517,SRR21876090
sample517,SRR21876090
sample518,SRR21876091
sample518,SRR21876091
sample519,SRR21876092
sample519,SRR21876092
sample520,SRR21876093
sample520,SRR21876093
sample521,SRR21876094
sample521,SRR21876094
sample522,SRR21876095
sample522,SRR21876095
sample523,SRR21876096
sample523,SRR21876096
sample524,SRR21876097
sample524,SRR21876097
sample525,SRR21876098
sample525,SRR21876098
sample526,SRR21876099
sample526,SRR21876099
sample527,SRR21876100
sample527,SRR21876100
sample528,SRR21876101
sample528,SRR21876101
sample529,SRR21876102
sample529,SRR21876102
sample530,SRR21876103
sample530,SRR21876103
sample531,SRR21876104
sample531,SRR21876104
sample532,SRR21876105
sample532,SRR21876105
sample533,SRR21876106
sample533,SRR21876106
sample534,SRR21876107
sample534,SRR21876107
sample535,SRR21876108
sample535,SRR21876108
sample536,SRR21876109
sample536,SRR21876109
sample537,SRR21876110
sample537,SRR21876110
sample538,SRR21876111
sample538,SRR21876111
sample539,SRR21876112
sample539,SRR21876112
sample540,SRR21876113
sample540,SRR21876113
sample541,SRR21876114
sample541,SRR21876114
sample542,SRR21876115
sample542,SRR21876115
sample543,SRR21876116
sample543,SRR21876116
sample544,SRR21876117
sample544,SRR21876117
sample545,SRR21876118
sample545,SRR21876118
sample546,SRR21876119
sample546,SRR21876119
sample547,SRR21876120
sample547,SRR21876120
sample548,SRR21876121
sample548,SRR21876121
sample549,SRR21876122
sample549,SRR21876122
sample550,SRR21876123
sample550,SRR21876123
sample551,SRR21876124
sample551,SRR21876124
sample552,SRR21876125
sample552,SRR21876125
sample553,SRR21876126
sample553,SRR21876126
sample554,SRR21876127
sample554,SRR21876127
sample555,SRR21876128
sample555,SRR21876128
sample556,SRR21876129
sample556,SRR21876129
sample557,SRR21876130
sample557,SRR21876130
sample558,SRR21876131
sample558,SRR21876131
sample559,SRR21876132
sample559,SRR21876132
sample560,SRR21876133
sample560,SRR21876133
sample561,SRR21876134
sample561,SRR21876134
sample562,SRR21876135
sample562,SRR21876135
sample563,SRR21876136
sample563,SRR21876136
sample564,SRR21876137
sample564,SRR21876137
sample565,SRR21876138
sample565,SRR21876138
sample566,SRR21876139
sample566,SRR21876139
sample567,SRR21876140
sample567,SRR21876140
sample568,SRR21876141
sample568,SRR21876141
sample569,SRR21876142
sample569,SRR21876142
sample570,SRR21876143
sample570,SRR21876143
sample571,SRR21876144
sample571,SRR21876144
sample572,SRR21876145
sample572,SRR21876145
sample573,SRR21876146
sample573,SRR21876146
sample574,SRR21876147
sample574,SRR21876147
sample575,SRR21876148
sample575,SRR21876148
sample576,SRR21876149
sample576,SRR21876149
sample577,SRR21876150
sample577,SRR21876150
sample578,SRR21876151
sample578,SRR21876151
sample579,SRR21876152
sample579,SRR21876152
sample580,SRR21876153
sample580,SRR21876153
sample581,SRR21876154
sample581,SRR21876154
sample582,SRR21876155
sample582,SRR21876155
sample583,SRR21876156
sample583,SRR21876156
sample584,SRR21876157
sample584,SRR21876157
sample585,SRR21876158
sample585,SRR21876158
sample586,SRR21876159
sample586,SRR21876159
sample587,SRR21876160
sample587,SRR21876160
sample588,SRR21876161
sample588,SRR21876161
sample589,SRR21876162
sample589,SRR21876162
sample590,SRR21876163
sample590,SRR21876163
sample591,SRR21876164
sample591,SRR21876164
sample592,SRR21876165
sample592,SRR21876165
sample593,SRR21876166
sample593,SRR21876166
sample594,SRR21876167
sample594,SRR21876167
sample595,SRR21876168
sample595,SRR21876168
sample596,SRR21876169
sample596,SRR21876169
sample597,SRR21876170
sample597,SRR21876170
sample598,SRR21876171
sample598,SRR21876171
sample599,SRR21876172
sample599,SRR21876172
sample600,SRR21876173
sample600,SRR21876173
sample601,SRR21876174
sample601,SRR21876174
sample602,SRR21876175
sample602,SRR21876175
sample603,SRR21876176
sample603,SRR21876176
sample604,SRR21876177
sample604,SRR21876177
sample605,SRR21876178
sample605,SRR21876178
sample606,SRR21876179
sample606,SRR21876179
sample607,SRR21876180
sample607,SRR21876180
sample608,SRR21876181
sample608,SRR21876181
sample609,SRR21876182
sample609,SRR21876182
sample610,SRR21876183
sample610,SRR21876183
sample611,SRR21876184
sample611,SRR21876184
sample612,SRR21876185
sample612,SRR21876185
sample613,SRR21876186
sample613,SRR21876186
sample614,SRR21876187
sample614,SRR21876187
sample615,SRR21876188
sample615,SRR21876188
sample616,SRR21876189
sample616,SRR21876189
sample617,SRR21876190
sample617,SRR21876190
sample618,SRR21876191
sample618,SRR21876191
sample619,SRR21876192
sample619,SRR21876192
sample620,SRR21876193
sample620,SRR21876193
sample621,SRR21876194
sample621,SRR21876194
sample622,SRR21876195
sample622,SRR21876195
sample623,SRR21876196
sample623,SRR21876196
sample624,SRR21876197
sample624,SRR21876197
sample625,SRR21876198
sample625,SRR21876198
sample626,SRR21876199
sample626,SRR21876199
sample627,SRR21876200
sample627,SRR21876200
sample628,SRR21876201
sample628,SRR21876201
sample629,SRR21876202
sample629,SRR21876202
sample630,SRR21876203
sample630,SRR21876203
sample631,SRR21876204
sample631,SRR21876204
sample632,SRR21876205
sample632,SRR21876205
sample633,SRR21876206
sample633,SRR21876206
sample634,SRR21876207
sample634,SRR21876207
sample635,SRR21876208
sample635,SRR21876208
sample636,SRR21876209
sample636,SRR21876209
sample637,SRR21876210
sample637,SRR21876210
sample638,SRR21876211
sample638,SRR21876211
sample639,SRR21876212
sample639,SRR21876212
sample640,SRR21876213
sample640,SRR21876213
sample641,SRR21876214
sample641,SRR21876214
sample642,SRR21876215
sample642,SRR21876215
sample643,SRR21876216
sample643,SRR21876216
sample644,SRR21876217
sample644,SRR21876217
sample645,SRR21876218
sample645,SRR21876218
sample646,SRR21876219
sample646,SRR21876219
sample647,SRR21876220
sample647,SRR21876220
sample648,SRR21876221
sample648,SRR21876221
sample649,SRR21876222
sample649,SRR21876222
sample650,SRR21876223
sample650,SRR21876223
sample651,SRR21876224
sample651,SRR21876224
sample652,SRR21876225
sample652,SRR21876225
sample653,SRR21876226
sample653,SRR21876226
sample654,SRR21876227
sample654,SRR21876227
sample655,SRR21876228
sample655,SRR21876228
sample656,SRR21876229
sample656,SRR21876229
sample657,SRR21876230
sample657,SRR21876230
sample658,SRR21876231
sample658,SRR21876231
sample659,SRR21876232
sample659,SRR21876232
sample660,SRR21876233
sample660,SRR21876233
sample661,SRR21876234
sample661,SRR21876234
sample662,SRR21876235
sample662,SRR21876235
sample663,SRR21876236
sample663,SRR21876236
sample664,SRR21876237
sample664,SRR21876237
sample665,SRR21876238
sample665,SRR21876238